venue_id,venueName,tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
0HzILXSVSUitqiTSUGCJ,Marello Café,55c674ae-c274-5dd9-b2ce-c0ca454be6c9,mostachon specialty,3,2,0,"gemini,grok","anti_hallucination,short_phrase",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,aee401fa-8491-5e1e-a676-5300417e4f7c,not hand-made taro,3,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,8c539c4e-3f0d-5902-9317-0d6ec2625624,not handmade drinks,3,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,71de6950-0783-517c-ba9f-532849b7c318,plays taylor swift songs,3,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,3e2151df-41d0-572c-b858-a76ed2a486f1,service issues,3,1,0,claude,"anti_hallucination,minimal",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,5b74e346-20a0-5cde-a71d-fadb0499e9cf,strawberry mostachón,3,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,fee6d2af-3455-51cd-9fd5-5c0ba8c0095f,average baked goods,2,1,0,claude,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,686c7a36-55ab-5d44-a89f-8e8529438aca,coffee without flavorings,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,4125987a-ee24-5c58-9969-90a0cddb3e05,cookies,2,1,0,claude,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,1d0d20cd-ec44-5850-acb9-8c4c823d29b3,delicious coffees,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,7e116f0a-a4f8-5491-a771-75b6a2e708a3,delicious food,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,74cbc29e-e199-5cd1-8983-262b10050944,delicious strawberry mustache,2,2,3,"grok,openai",anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,f41cd74b-e048-51c0-b137-5fc0aa544a96,everything delicious,2,1,0,grok,"anti_hallucination,short_phrase",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,7790ca0f-c34c-5f4e-8389-a6345f91868c,not hand-made drinks,2,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,7fa76694-ea71-5263-ad4c-f992280cbc5a,not handmade,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,99d73ffb-174e-5e79-809a-632d710aef72,repeat visit,2,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,4614247f-6e7d-5d47-8a13-c51f72fb9d01,simple cafe,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,6d8594c2-268c-5a83-9c2b-de636ab1de15,specialty mostachón,2,2,0,"claude,gemini",minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,bc0b7633-4148-526f-90b1-ff3baaedb10c,would return,2,2,2,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,1735f85e-b4d1-5855-9a2b-94d88c0f6a55,appearance bias,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,b80a026a-8207-53d6-802a-4925b4222c05,average pastries,1,1,2,openai,short_phrase,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,0462cce9-cf72-514c-878c-8038bfb5d72e,bad service,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,b82f3498-1ced-5540-8ffd-6f854e7ccea8,coffees without flavorings,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,48d3b6fd-463c-50c6-b551-ce783f924ad3,consistently delicious,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,5916eb13-8fb2-5d25-b532-f31b88524bf3,definitely return,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,bcca8d97-04e8-5060-baac-796269728763,delicious,1,1,1,openai,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,883e2c26-cd88-5bf6-a9e7-50a91b74f7d3,delicious desserts,1,1,0,gemini,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,ed978bd2-2b7b-57a6-927c-5d05005c6a30,delicious everything,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,4ded20ed-8679-5a55-8125-acd83a2c8359,delicious mostachon,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,ae80a49a-28ce-56d3-9d4a-2ef67f12f033,excellent dessert quality,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,801a2c09-eef9-5324-be2f-580edbec867a,flavorless coffee,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,b8322a57-7536-509a-bb32-9a18c7bd290c,good enough desserts,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,9dd6ff24-b0b3-5739-b449-6f315ca36470,great service,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,7014d81b-2a94-54fc-bea4-be1a722b8f6b,inconsistent service,1,1,0,claude,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,64f8ca94-c892-5427-93ac-d3571884aa3f,judged by appearance,1,1,0,claude,short_phrase,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,cb30df52-8e1c-50d1-acca-348be9b1481c,judgemental staff,1,1,0,claude,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,6766c56e-5860-5135-8c36-cea2b2f26638,judgmental service,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,099f6ab1-203a-505b-9b21-8b4dba14bae0,nice ambiance,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,9f2cb7ec-ef9f-559d-8f07-2e03db5eb950,no artificial flavorings,1,1,3,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,a24731ab-f427-5c88-a42a-399e8718321f,not hand-made,1,1,0,grok,short_phrase,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,243475e3-6ffd-5437-a524-699ac07710b4,not handmade coffee,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,e48d7620-244a-571d-9b9b-caa746cfe239,plays taylor swift,1,1,0,grok,short_phrase,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,71c589d8-1012-5706-9596-38e412c932c0,plays taylor swift music,1,1,0,gemini,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,890068d1-cae1-545d-908c-b18086fe5594,poor service,1,1,0,claude,short_phrase,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,495fd185-3cab-500d-bcef-f76549a4bfde,powder coffee,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,5d948568-65d4-5aab-96ec-2eff5000d377,powder drinks,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,d61891a1-aa97-5dc5-86f0-49f89d285017,powder taro,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,688e41f6-2c2f-5f97-9b73-12b688e6bc1a,powdered drinks,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,46a84e6f-c05c-58a7-9826-cd10b43b4922,simple ambiance,1,1,2,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,3409b081-b5f1-5a22-add7-c8cd623fd9a3,small dessert portions,1,1,0,gemini,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,91f0a229-7dd4-5fb1-9cd4-505792404080,small desserts,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,9c102d1c-aada-58e2-adc0-9d96a357062a,small strawberry mostachón,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,57de1735-2e80-540c-84fe-a26952a3883b,taylor swift playlist,1,1,3,openai,minimal,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,72ab4296-9a2d-5e98-b708-e9057d24aaef,will return,1,1,2,openai,short_phrase,week2_run_20251223_191104
0HzILXSVSUitqiTSUGCJ,Marello Café,91a46ab9-c51c-51da-a83a-a73f800fc786,without flavorings,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,21ca222c-53f0-5e53-90d3-033766f1d5ea,authentic matcha,23,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,cb5f2e60-0aa1-56c5-a87c-ac521fe00449,limited seating,23,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,c07a9df6-4114-5166-adb5-758ce06afb00,cool vibe,21,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,717a411c-b6c2-5b19-a31a-3b3c6f9b318e,lovely barista,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,e16770a9-f7c9-574f-8475-139fcf6a165f,nice coffee,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b8c2c64a-1249-5c02-b910-d4d3787bae7f,uncomfortable seats,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b732ab09-2a5a-5187-8fb9-0aaff9ff9817,high-quality drinks,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,579c54a1-c914-5868-bb57-99a8260c550b,delicious matcha,16,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,c80d13cf-3fd0-5761-87ea-8c56181f2395,professional barista,16,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,acf3e046-73f5-58db-8dc8-6b3f320b719b,crunchy cannoli,14,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,a9aaa59d-c9fd-5d5d-9803-77f3b88820ba,small local business,14,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,a39c4d04-18fe-51b7-8a8f-54b5e4ad22b5,pleasant place,13,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,4f3b14b7-0b6c-5ced-9ca7-4e3af610c31d,wonderful cannoli,13,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,ee4ce3d2-32af-5431-aca2-f50c95af9add,cozy place,12,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,0cf33c2d-4476-5796-b73b-eb3f2c1f4531,best matcha,10,3,2,"claude,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,733506ec-495b-555d-a538-59b2ff1c30a2,great wi-fi,10,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,ca37ab7f-afe9-5ad7-a286-1323e6ec64a6,cozy atmosphere,9,4,2,"claude,gemini,grok,openai","minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,2739e345-41ca-5aba-a0a6-1e9f0501fc6d,local business,9,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,52fb75a0-fffe-5f8c-9205-f495af73d4f3,affordable,8,3,1,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,d4e2dc05-82e8-55c8-8a99-8111e4ddc90d,agave honey,7,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,5955c580-e5cb-5464-a7e9-72f3bad254da,good wi-fi,7,3,0,"claude,gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,591ef788-4781-5ba8-a2a3-bc09ede67f18,nice cortado,7,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b216ab22-f6f5-5e82-aa56-ee55ccc535f3,nice place,7,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,316c702b-a321-5e12-98eb-dea62a09dff8,pro barista,7,3,2,"claude,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,5edbe8cb-fc66-513e-880b-5a901433a62e,affordable prices,6,3,0,"claude,gemini,grok","minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,3ff27598-7a00-552b-95ae-e639b8130068,delicious drinks menu,6,2,3,"grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,72586bd1-71b4-5c5e-8058-23f6d1e65b27,horchata base,6,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,6869d57c-1af7-5955-a133-92e2d1fd7649,prosciutto al pesto,6,2,3,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,9d30875e-0e80-5920-a9d0-f2e2445e1d99,rich prosciutto pesto,6,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,c335bd18-cf2d-58ce-b0e4-094f3b9ba0a7,small place,6,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,a3164ea0-f63e-51b0-9923-75cf28196f7b,worth a visit,6,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,3ec55ee1-cec8-57fb-8edd-a539571d0910,affordable matcha,5,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,cca7dc75-8eeb-5918-b7e8-01f3b03c8d92,ceremonial matcha,5,2,0,"claude,grok","anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,829f5b5b-977d-535a-89b3-21ea3c03a2d2,delicious drinks,5,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,85cbb72a-ad97-5c83-8c1d-682470de50ba,great cortado,5,2,2,"claude,openai","minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,26124a60-85e4-545c-b7d3-88d53da8b890,great wifi,5,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,9f175055-155a-5dd3-a0ca-ec3543b31ea6,lemon cream,5,2,0,"claude,grok","anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b68ae890-88c4-5ed7-96d0-267ae5d7deb7,matcha delii,5,2,2,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,16aac9dd-103a-5c9a-9642-f74169ae6eaa,rich and filling,5,2,3,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,215fdac7-9c4e-50da-8643-3fcd7b4bde87,cannoli,4,2,1,"claude,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,9decfaaf-a2fa-5093-a1df-aaba1c3fc627,delicious horchata,4,1,0,gemini,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,a8d4faca-0688-545e-a16d-8425bf2bfc12,good cortado,4,3,0,"claude,gemini,grok",minimal,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,ff63cc4d-2ac8-5487-b508-fbf12643c761,near technological park,4,2,0,"claude,gemini","anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,5de50308-e4e6-58a5-bd82-5fa452aaf26c,rich prosciutto al pesto,4,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,0359afd6-326d-5477-a644-904d78a08c82,uncomfortable seating,4,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,957bd1b2-1bd0-5ed4-be80-459a97f9f8ba,unique drinks,4,1,0,gemini,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,6b3e42bc-b272-57d9-93f2-6bd330591a98,yummy horchata,4,1,0,grok,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,e727e40d-f08c-5c92-b948-3e8141883a18,best matcha in area,3,2,0,"claude,grok","minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b3d15780-c895-5938-a246-eb610e3a225c,cortado,3,1,0,claude,"anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,90e095e9-85c3-5ec0-94a0-43982c724bfb,delicious desserts,3,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,484e53bd-3e04-5314-921e-ccc1080c3def,delicious menu,3,2,2,"grok,openai",short_phrase,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,a0470076-9bb4-5b61-a59c-212252a2e16e,filling prosciutto al pesto,3,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,3cec27f9-af03-5774-898c-32262e2b1a96,filling prosciutto pesto,3,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,2bb033a3-7155-53dd-97ed-1e22d114f287,good for working,3,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,3a27ee8e-321b-5d25-8b77-060898b72c1d,good matcha,3,2,2,"grok,openai",anti_hallucination,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,454f7ff4-bcbb-515d-9fb5-ab05bb470396,high quality drinks,3,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,015e1ee2-09de-5f2e-bb78-cfc484a68fc8,lemon hints,3,1,2,openai,"anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,292ec02d-4edb-592d-87b7-27db854f5ab1,lemon notes,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,89b56be8-05aa-5132-8044-7c0363cf9d81,small pleasant place,3,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,94fdae08-ff62-54e1-a1fc-b56e6e14c226,work-friendly,3,1,0,claude,"anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,6996f7fd-117b-5053-8b15-06ff7862fafb,yummy matcha,3,1,0,grok,"anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,20686bbb-91b9-51cf-b962-3ae3520bb55b,cozy,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,3cea9c69-7c95-5237-a849-3ce41af325b4,cozy space,2,1,2,openai,short_phrase,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b7d2855e-592f-5ce0-a4cf-982d421e23e3,delicious cannoli,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,bf7e1c41-7bc8-58f2-bdfb-6d580196ebbf,delicious cortado,2,1,0,grok,short_phrase,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,cdf04e15-fa1e-5055-9eee-f32f50ad1a18,excellent matcha,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,5a2530d2-e2b8-5d88-b15f-e2776627d6ae,filling sandwich,2,1,0,grok,minimal,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,a37aabbf-ad03-52c0-a17b-1a9a94061c81,friendly barista,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,64e68caa-74e8-578f-8cb8-73410fce3c7b,good coffee,2,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,b00cf696-2aa0-5f2e-afca-cc1852b375be,good desserts,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,fa1cf3ea-e9bd-576d-b1cb-ec499858ca1e,horchata,2,1,0,claude,"anti_hallucination,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,fd3d7435-78cc-5519-a45a-4bb0b76ec70c,near tech park,2,1,0,claude,"minimal,short_phrase",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,f6b5bc02-f13f-58f6-a1e2-8372f9cf3822,nearby technological park,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,cd9a87b0-17d9-557c-91f9-caba12bd1f63,other desserts,2,1,2,openai,"anti_hallucination,minimal",week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,3398c6e4-9493-5e55-a516-58ca1921f882,pleasant atmosphere,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
0YdU4YMQyVwvq74WdPQZ,Kefi Slow Coffee Bar,4e802033-8857-50b1-b924-f3de5960825c,prosciutto pesto,2,1,2,openai,short_phrase,week2_run_20251223_191104
